Ticket_ID,Agent_ID,Customer_ID,Issue_Type,Channel,Created_Date,First_Response_Date,Resolved_Date,Escalated,Satisfaction_Score
TCKT00575,Agent_2,CUST4453,Payment Failure,Phone,2025-01-13 09:02:07,2025-01-13 11:28:07,2025-01-13 12:28:07,N,1
TCKT00576,Agent_7,CUST2181,Payment Failure,Email,2025-03-09 01:49:10,2025-03-09 02:51:10,2025-03-11 23:51:10,N,3
TCKT00577,Agent_2,CUST1889,Payment Failure,Chat,2025-01-09 08:48:27,2025-01-09 09:07:27,2025-01-09 21:07:27,Y,5
TCKT00578,Agent_5,CUST7678,Feature Request,Chat,2024-12-23 17:48:17,2024-12-23 21:28:17,2024-12-25 03:28:17,N,4
TCKT00579,Agent_7,CUST2938,Account Suspension,Email,2025-02-13 11:27:22,2025-02-13 12:57:22,2025-02-13 15:57:22,Y,5
TCKT00580,Agent_6,CUST9238,Login Issue,Chat,2025-02-24 10:16:03,2025-02-24 10:37:03,2025-02-24 20:37:03,N,5
TCKT00581,Agent_8,CUST7249,Feature Request,Phone,2025-06-08 04:25:32,2025-06-08 04:57:32,2025-06-09 17:57:32,Y,4
TCKT00582,Agent_4,CUST3234,Feature Request,Phone,2025-06-14 19:22:25,2025-06-14 20:12:25,2025-06-17 17:12:25,N,2
TCKT00583,Agent_1,CUST3316,Login Issue,Email,2025-05-19 05:04:01,2025-05-19 06:30:01,2025-05-21 06:30:01,Y,5
TCKT00584,Agent_9,CUST9970,Login Issue,Chat,2025-05-31 18:01:59,2025-05-31 20:43:59,2025-06-02 23:43:59,Y,3
TCKT00585,Agent_9,CUST3333,Payment Failure,Email,2024-12-23 08:47:30,2024-12-23 09:51:30,2024-12-25 14:51:30,Y,5
TCKT00586,Agent_4,CUST2877,Payment Failure,Phone,2025-06-08 04:09:38,2025-06-08 07:52:38,2025-06-09 16:52:38,Y,5
TCKT00587,Agent_2,CUST5762,Login Issue,Chat,2025-02-23 02:22:48,2025-02-23 04:30:48,2025-02-26 03:30:48,Y,2
TCKT00588,Agent_6,CUST6851,Payment Failure,Phone,2025-01-25 09:53:45,2025-01-25 13:08:45,2025-01-28 04:08:45,Y,1
TCKT00589,Agent_4,CUST6206,Feature Request,Chat,2025-04-27 01:31:46,2025-04-27 02:53:46,2025-04-27 11:53:46,N,5
TCKT00590,Agent_10,CUST3496,Account Suspension,Phone,2025-02-02 01:45:40,2025-02-02 04:43:40,2025-02-03 20:43:40,N,3
TCKT00591,Agent_1,CUST6131,Payment Failure,Email,2025-04-24 03:00:11,2025-04-24 04:59:11,2025-04-25 02:59:11,N,3
TCKT00592,Agent_3,CUST6432,Feature Request,Chat,2025-01-04 13:55:16,2025-01-04 17:40:16,2025-01-06 16:40:16,N,3
TCKT00593,Agent_8,CUST2783,Payment Failure,Phone,2025-02-22 07:07:48,2025-02-22 10:35:48,2025-02-24 02:35:48,Y,3
TCKT00594,Agent_9,CUST4218,Bug Report,Phone,2025-05-16 02:28:24,2025-05-16 06:17:24,2025-05-17 00:17:24,Y,1
TCKT00595,Agent_9,CUST1511,Account Suspension,Phone,2025-04-03 08:06:52,2025-04-03 12:04:52,2025-04-03 15:04:52,N,5
TCKT00596,Agent_9,CUST5269,Account Suspension,Phone,2025-06-05 07:14:04,2025-06-05 08:18:04,2025-06-05 13:18:04,N,2
TCKT00597,Agent_4,CUST5767,Payment Failure,Chat,2025-06-03 11:19:30,2025-06-03 13:02:30,2025-06-05 16:02:30,Y,4
TCKT00598,Agent_1,CUST4913,Account Suspension,Phone,2025-03-04 12:43:27,2025-03-04 14:26:27,2025-03-07 07:26:27,Y,5
TCKT00599,Agent_3,CUST3935,Account Suspension,Phone,2025-04-15 03:21:38,2025-04-15 04:06:38,2025-04-17 14:06:38,Y,4
TCKT00600,Agent_4,CUST8989,Payment Failure,Email,2025-05-10 03:41:13,2025-05-10 05:22:13,2025-05-10 11:22:13,N,3
TCKT00601,Agent_4,CUST9485,Bug Report,Chat,2025-01-14 15:08:20,2025-01-14 16:17:20,2025-01-14 22:17:20,N,4
TCKT00602,Agent_1,CUST6309,Login Issue,Phone,2025-06-13 09:14:25,2025-06-13 13:09:25,2025-06-13 19:09:25,N,3
TCKT00603,Agent_10,CUST3848,Feature Request,Phone,2025-06-14 04:25:40,2025-06-14 07:03:40,2025-06-17 05:03:40,N,3
TCKT00604,Agent_9,CUST5121,Feature Request,Email,2025-01-30 14:08:39,2025-01-30 16:48:39,2025-01-31 02:48:39,N,3
TCKT00605,Agent_8,CUST8898,Account Suspension,Email,2025-06-01 12:13:22,2025-06-01 15:52:22,2025-06-03 12:52:22,Y,4
TCKT00606,Agent_2,CUST9430,Bug Report,Email,2025-01-16 04:10:53,2025-01-16 05:02:53,2025-01-17 11:02:53,Y,2
TCKT00607,Agent_10,CUST2938,Payment Failure,Chat,2025-05-19 22:36:43,2025-05-19 23:26:43,2025-05-21 22:26:43,N,1
TCKT00608,Agent_8,CUST4452,Account Suspension,Email,2025-05-22 01:20:18,2025-05-22 03:33:18,2025-05-24 17:33:18,N,1
TCKT00609,Agent_3,CUST3639,Payment Failure,Phone,2025-01-18 23:59:31,2025-01-19 01:11:31,2025-01-19 07:11:31,Y,5
TCKT00610,Agent_3,CUST5231,Payment Failure,Phone,2025-06-04 18:33:56,2025-06-04 19:20:56,2025-06-05 03:20:56,N,5
TCKT00611,Agent_5,CUST2404,Payment Failure,Chat,2025-03-05 16:17:58,2025-03-05 18:51:58,2025-03-05 21:51:58,N,4
TCKT00612,Agent_7,CUST3338,Account Suspension,Email,2024-12-20 10:22:52,2024-12-20 11:15:52,2024-12-21 16:15:52,N,2
TCKT00613,Agent_8,CUST2127,Payment Failure,Chat,2025-01-19 10:44:58,2025-01-19 13:59:58,2025-01-21 09:59:58,N,2
TCKT00614,Agent_4,CUST9564,Account Suspension,Phone,2025-05-07 15:30:27,2025-05-07 16:07:27,2025-05-07 19:07:27,N,2
TCKT00615,Agent_3,CUST8796,Account Suspension,Phone,2025-06-13 03:17:29,2025-06-13 06:02:29,2025-06-13 19:02:29,Y,5
TCKT00616,Agent_2,CUST8901,Payment Failure,Phone,2025-02-18 02:57:53,2025-02-18 05:15:53,2025-02-18 21:15:53,Y,4
TCKT00617,Agent_6,CUST1711,Account Suspension,Chat,2025-05-16 13:03:13,2025-05-16 15:26:13,2025-05-18 21:26:13,Y,4
TCKT00618,Agent_6,CUST2600,Feature Request,Email,2025-06-14 08:47:05,2025-06-14 12:19:05,2025-06-16 13:19:05,N,4
TCKT00619,Agent_2,CUST5641,Account Suspension,Phone,2025-03-05 13:35:26,2025-03-05 17:01:26,2025-03-06 23:01:26,N,3
TCKT00620,Agent_1,CUST9561,Login Issue,Phone,2025-05-20 09:33:18,2025-05-20 10:31:18,2025-05-20 11:31:18,Y,4
TCKT00621,Agent_6,CUST7698,Bug Report,Email,2025-04-24 16:51:42,2025-04-24 19:48:42,2025-04-25 22:48:42,Y,4
TCKT00622,Agent_5,CUST9783,Feature Request,Phone,2025-06-01 09:41:54,2025-06-01 12:37:54,2025-06-02 21:37:54,N,5
TCKT00623,Agent_4,CUST7770,Account Suspension,Phone,2025-05-07 08:29:05,2025-05-07 09:49:05,2025-05-09 12:49:05,N,2
TCKT00624,Agent_9,CUST8925,Bug Report,Chat,2025-05-22 01:14:02,2025-05-22 02:58:02,2025-05-25 02:58:02,N,4
TCKT00625,Agent_2,CUST4764,Feature Request,Phone,2025-02-01 19:24:41,2025-02-01 22:42:41,2025-02-02 16:42:41,Y,1
TCKT00626,Agent_7,CUST6544,Account Suspension,Phone,2025-02-05 10:16:23,2025-02-05 11:20:23,2025-02-08 05:20:23,Y,2
TCKT00627,Agent_2,CUST3381,Feature Request,Phone,2025-01-15 12:47:02,2025-01-15 14:36:02,2025-01-15 15:36:02,N,1
TCKT00628,Agent_4,CUST7075,Login Issue,Phone,2025-05-17 12:17:58,2025-05-17 12:43:58,2025-05-18 22:43:58,Y,4
TCKT00629,Agent_5,CUST1941,Payment Failure,Phone,2025-04-30 19:03:41,2025-04-30 20:55:41,2025-05-03 15:55:41,N,4
TCKT00630,Agent_9,CUST5685,Payment Failure,Email,2025-01-05 14:37:49,2025-01-05 14:49:49,2025-01-06 16:49:49,Y,5
TCKT00631,Agent_6,CUST4919,Login Issue,Email,2025-02-27 21:38:31,2025-02-27 22:31:31,2025-02-28 03:31:31,Y,3
TCKT00632,Agent_6,CUST7474,Feature Request,Phone,2025-06-02 23:27:36,2025-06-03 02:56:36,2025-06-05 06:56:36,Y,5
TCKT00633,Agent_2,CUST5661,Account Suspension,Phone,2024-12-23 03:20:17,2024-12-23 03:33:17,2024-12-23 12:33:17,N,3
TCKT00634,Agent_4,CUST4187,Feature Request,Chat,2025-05-31 08:12:10,2025-05-31 11:50:10,2025-06-01 23:50:10,Y,3
TCKT00635,Agent_9,CUST2744,Account Suspension,Email,2025-03-17 00:26:34,2025-03-17 01:20:34,2025-03-19 06:20:34,N,3
TCKT00636,Agent_5,CUST9813,Account Suspension,Chat,2025-01-27 19:29:04,2025-01-27 20:08:04,2025-01-30 14:08:04,N,4
TCKT00637,Agent_4,CUST6565,Feature Request,Phone,2025-01-23 08:56:42,2025-01-23 11:30:42,2025-01-26 01:30:42,N,5
TCKT00638,Agent_8,CUST2904,Bug Report,Email,2025-05-23 04:26:15,2025-05-23 08:16:15,2025-05-23 12:16:15,N,2
TCKT00639,Agent_6,CUST7757,Bug Report,Phone,2025-06-11 23:09:51,2025-06-12 02:12:51,2025-06-13 08:12:51,Y,3
TCKT00640,Agent_2,CUST7536,Bug Report,Email,2025-03-15 00:02:12,2025-03-15 01:15:12,2025-03-16 14:15:12,Y,4
TCKT00641,Agent_4,CUST5408,Payment Failure,Phone,2025-02-21 12:23:40,2025-02-21 13:53:40,2025-02-23 11:53:40,Y,4
TCKT00642,Agent_4,CUST4965,Bug Report,Email,2025-02-12 21:09:39,2025-02-13 00:27:39,2025-02-14 02:27:39,Y,2
TCKT00643,Agent_10,CUST6833,Payment Failure,Email,2025-05-23 22:50:42,2025-05-24 02:33:42,2025-05-25 10:33:42,Y,1
TCKT00644,Agent_10,CUST1108,Account Suspension,Email,2025-05-19 01:26:49,2025-05-19 04:29:49,2025-05-21 20:29:49,N,3
TCKT00645,Agent_8,CUST5501,Feature Request,Email,2025-06-02 19:31:40,2025-06-02 22:19:40,2025-06-04 15:19:40,N,4
TCKT00646,Agent_1,CUST9613,Feature Request,Chat,2025-01-28 19:32:24,2025-01-28 20:38:24,2025-01-29 13:38:24,Y,5
TCKT00647,Agent_3,CUST8490,Login Issue,Phone,2025-01-27 21:46:02,2025-01-27 23:24:02,2025-01-30 02:24:02,N,3
TCKT00648,Agent_1,CUST4452,Feature Request,Phone,2024-12-20 05:09:09,2024-12-20 08:15:09,2024-12-20 10:15:09,Y,3
TCKT00649,Agent_3,CUST9987,Bug Report,Email,2025-04-22 18:50:45,2025-04-22 20:32:45,2025-04-24 06:32:45,N,4
TCKT00650,Agent_6,CUST4013,Feature Request,Chat,2025-01-22 02:55:06,2025-01-22 05:41:06,2025-01-24 01:41:06,Y,4
TCKT00651,Agent_6,CUST7563,Bug Report,Chat,2025-03-02 23:51:15,2025-03-03 03:00:15,2025-03-05 03:00:15,Y,5
TCKT00652,Agent_2,CUST5422,Payment Failure,Phone,2025-02-17 08:40:47,2025-02-17 09:23:47,2025-02-18 15:23:47,N,4
TCKT00653,Agent_3,CUST8749,Login Issue,Email,2025-02-07 17:15:09,2025-02-07 18:15:09,2025-02-08 13:15:09,N,4
TCKT00654,Agent_9,CUST6172,Feature Request,Chat,2025-06-01 11:02:42,2025-06-01 11:46:42,2025-06-04 06:46:42,N,5
TCKT00655,Agent_7,CUST2621,Payment Failure,Email,2024-12-29 02:23:32,2024-12-29 06:12:32,2024-12-29 13:12:32,Y,3
TCKT00656,Agent_8,CUST6483,Bug Report,Chat,2025-05-14 18:49:54,2025-05-14 21:00:54,2025-05-15 10:00:54,N,5
TCKT00657,Agent_6,CUST1324,Feature Request,Email,2025-02-07 19:41:06,2025-02-07 22:13:06,2025-02-09 07:13:06,N,5
TCKT00658,Agent_3,CUST5663,Bug Report,Chat,2025-02-21 19:19:40,2025-02-21 20:19:40,2025-02-24 17:19:40,N,4
TCKT00659,Agent_7,CUST5694,Feature Request,Phone,2025-04-19 04:23:23,2025-04-19 08:20:23,2025-04-19 19:20:23,Y,2
TCKT00660,Agent_7,CUST7631,Login Issue,Email,2025-03-24 12:52:15,2025-03-24 15:45:15,2025-03-26 11:45:15,Y,3
TCKT00661,Agent_6,CUST5773,Bug Report,Phone,2025-03-03 05:30:16,2025-03-03 06:38:16,2025-03-04 23:38:16,N,3
TCKT00662,Agent_6,CUST9535,Feature Request,Chat,2025-04-26 13:39:08,2025-04-26 17:36:08,2025-04-29 02:36:08,Y,2
TCKT00663,Agent_3,CUST4844,Bug Report,Phone,2025-05-28 10:36:51,2025-05-28 14:24:51,2025-05-28 17:24:51,Y,2
TCKT00664,Agent_2,CUST2565,Login Issue,Chat,2025-03-29 17:48:53,2025-03-29 18:40:53,2025-03-31 21:40:53,Y,1
TCKT00665,Agent_9,CUST2363,Login Issue,Chat,2025-02-17 22:08:18,2025-02-18 01:35:18,2025-02-20 04:35:18,Y,1
TCKT00666,Agent_5,CUST4757,Payment Failure,Phone,2025-06-16 00:01:50,2025-06-16 02:58:50,2025-06-18 04:58:50,N,4
TCKT00667,Agent_3,CUST9630,Payment Failure,Email,2024-12-20 23:29:46,2024-12-21 02:19:46,2024-12-21 19:19:46,Y,3
TCKT00668,Agent_8,CUST8654,Account Suspension,Chat,2025-01-07 00:23:59,2025-01-07 04:13:59,2025-01-08 22:13:59,N,2
TCKT00669,Agent_3,CUST8480,Account Suspension,Chat,2025-06-03 22:09:48,2025-06-04 01:17:48,2025-06-06 23:17:48,N,3
TCKT00670,Agent_4,CUST2467,Feature Request,Chat,2025-02-04 08:13:09,2025-02-04 10:26:09,2025-02-07 08:26:09,N,4
TCKT00671,Agent_5,CUST1172,Login Issue,Phone,2025-01-19 07:03:16,2025-01-19 08:19:16,2025-01-20 04:19:16,Y,3
TCKT00672,Agent_9,CUST1136,Feature Request,Chat,2025-04-07 08:36:45,2025-04-07 09:59:45,2025-04-09 22:59:45,N,1
TCKT00673,Agent_5,CUST4788,Login Issue,Phone,2025-02-05 04:01:52,2025-02-05 07:27:52,2025-02-07 15:27:52,N,2
TCKT00674,Agent_7,CUST7467,Payment Failure,Email,2024-12-23 01:09:35,2024-12-23 03:04:35,2024-12-26 03:04:35,N,4
TCKT00675,Agent_2,CUST7917,Payment Failure,Phone,2025-01-05 16:03:38,2025-01-05 17:09:38,2025-01-07 03:09:38,N,3
TCKT00676,Agent_5,CUST7765,Payment Failure,Email,2025-04-10 11:05:30,2025-04-10 14:01:30,2025-04-13 11:01:30,Y,2
TCKT00677,Agent_8,CUST8418,Bug Report,Phone,2025-03-10 00:04:56,2025-03-10 01:28:56,2025-03-10 16:28:56,N,2
TCKT00678,Agent_3,CUST1813,Account Suspension,Email,2025-02-20 17:53:13,2025-02-20 19:25:13,2025-02-20 22:25:13,Y,1
TCKT00679,Agent_3,CUST8183,Login Issue,Email,2025-05-06 02:08:03,2025-05-06 03:30:03,2025-05-07 14:30:03,Y,2
TCKT00680,Agent_4,CUST6601,Feature Request,Chat,2025-05-17 07:53:21,2025-05-17 08:06:21,2025-05-20 00:06:21,N,3
TCKT00681,Agent_6,CUST2314,Payment Failure,Email,2025-02-14 12:42:38,2025-02-14 14:50:38,2025-02-14 19:50:38,N,4
TCKT00682,Agent_8,CUST3975,Payment Failure,Chat,2025-03-10 08:36:40,2025-03-10 09:04:40,2025-03-13 07:04:40,N,1
TCKT00683,Agent_7,CUST8257,Payment Failure,Phone,2025-04-12 08:00:22,2025-04-12 08:41:22,2025-04-13 16:41:22,Y,2
TCKT00684,Agent_9,CUST4415,Feature Request,Chat,2025-03-24 22:16:21,2025-03-25 00:23:21,2025-03-25 13:23:21,N,3
TCKT00685,Agent_9,CUST9534,Login Issue,Chat,2025-01-07 01:49:00,2025-01-07 02:39:00,2025-01-07 08:39:00,N,3
TCKT00686,Agent_1,CUST4568,Login Issue,Email,2025-02-28 10:00:32,2025-02-28 11:00:32,2025-03-02 10:00:32,N,3
TCKT00687,Agent_5,CUST2960,Feature Request,Email,2025-06-08 06:51:51,2025-06-08 07:04:51,2025-06-09 05:04:51,Y,1
TCKT00688,Agent_10,CUST3539,Bug Report,Email,2025-04-06 13:57:48,2025-04-06 16:35:48,2025-04-09 05:35:48,Y,2
TCKT00689,Agent_10,CUST6544,Login Issue,Email,2025-01-21 12:41:58,2025-01-21 14:58:58,2025-01-22 02:58:58,N,2
TCKT00690,Agent_2,CUST3061,Feature Request,Email,2025-02-03 01:57:40,2025-02-03 05:06:40,2025-02-06 02:06:40,N,5
TCKT00691,Agent_8,CUST4161,Login Issue,Phone,2024-12-24 05:43:28,2024-12-24 09:14:28,2024-12-26 06:14:28,N,3
TCKT00692,Agent_5,CUST1646,Feature Request,Phone,2025-05-02 06:02:49,2025-05-02 09:17:49,2025-05-03 03:17:49,N,5
TCKT00693,Agent_8,CUST4109,Account Suspension,Email,2025-03-10 07:02:37,2025-03-10 08:27:37,2025-03-13 06:27:37,N,3
TCKT00694,Agent_5,CUST3627,Login Issue,Phone,2024-12-15 22:45:00,2024-12-16 02:02:00,2024-12-18 14:02:00,Y,4
TCKT00695,Agent_9,CUST7014,Feature Request,Email,2025-03-26 13:52:21,2025-03-26 15:17:21,2025-03-28 01:17:21,N,2
TCKT00696,Agent_10,CUST6965,Account Suspension,Email,2025-06-13 08:21:40,2025-06-13 12:17:40,2025-06-13 15:17:40,N,1
TCKT00697,Agent_7,CUST4110,Account Suspension,Phone,2025-05-21 05:28:53,2025-05-21 08:26:53,2025-05-24 05:26:53,N,5
TCKT00698,Agent_6,CUST7714,Bug Report,Email,2025-03-30 04:14:11,2025-03-30 05:03:11,2025-03-31 18:03:11,Y,5
TCKT00699,Agent_1,CUST3126,Payment Failure,Email,2025-04-27 23:51:16,2025-04-28 02:49:16,2025-04-28 11:49:16,Y,1
TCKT00700,Agent_2,CUST1521,Account Suspension,Phone,2025-05-04 07:39:18,2025-05-04 09:53:18,2025-05-05 10:53:18,N,4
TCKT00701,Agent_1,CUST7002,Payment Failure,Phone,2025-05-08 16:36:22,2025-05-08 19:00:22,2025-05-10 04:00:22,Y,1
TCKT00702,Agent_2,CUST8668,Login Issue,Chat,2025-05-07 17:42:46,2025-05-07 18:45:46,2025-05-10 09:45:46,N,3
TCKT00703,Agent_10,CUST5355,Account Suspension,Email,2025-04-24 20:13:25,2025-04-24 23:46:25,2025-04-25 07:46:25,Y,3
TCKT00704,Agent_9,CUST2591,Login Issue,Phone,2025-01-22 21:07:06,2025-01-22 21:36:06,2025-01-24 01:36:06,Y,5
TCKT00705,Agent_4,CUST9621,Payment Failure,Phone,2025-02-24 08:15:48,2025-02-24 10:03:48,2025-02-25 11:03:48,Y,5
TCKT00706,Agent_7,CUST2728,Account Suspension,Chat,2025-03-09 08:51:35,2025-03-09 12:12:35,2025-03-12 12:12:35,N,4
TCKT00707,Agent_3,CUST3955,Account Suspension,Chat,2024-12-29 04:58:11,2024-12-29 08:54:11,2024-12-29 22:54:11,N,2
TCKT00708,Agent_6,CUST6163,Account Suspension,Chat,2025-04-23 14:26:25,2025-04-23 16:52:25,2025-04-26 01:52:25,N,4
TCKT00709,Agent_6,CUST4943,Account Suspension,Phone,2025-06-12 09:58:17,2025-06-12 13:23:17,2025-06-14 21:23:17,Y,4
TCKT00710,Agent_5,CUST6898,Feature Request,Chat,2025-02-17 17:42:43,2025-02-17 21:08:43,2025-02-20 20:08:43,N,1
TCKT00711,Agent_5,CUST1267,Account Suspension,Email,2025-04-15 14:58:58,2025-04-15 18:13:58,2025-04-15 23:13:58,N,1
TCKT00712,Agent_4,CUST6159,Login Issue,Phone,2025-02-14 13:49:16,2025-02-14 15:15:16,2025-02-15 20:15:16,N,5
TCKT00713,Agent_10,CUST3534,Login Issue,Email,2025-04-23 10:28:40,2025-04-23 12:48:40,2025-04-26 12:48:40,N,3
TCKT00714,Agent_5,CUST7014,Account Suspension,Email,2025-05-29 06:54:21,2025-05-29 07:43:21,2025-05-30 01:43:21,Y,3
TCKT00715,Agent_2,CUST7550,Account Suspension,Email,2025-01-08 19:39:51,2025-01-08 23:16:51,2025-01-10 14:16:51,Y,3
TCKT00716,Agent_3,CUST8999,Account Suspension,Email,2025-05-04 09:09:58,2025-05-04 12:41:58,2025-05-07 02:41:58,N,1
TCKT00717,Agent_2,CUST1916,Bug Report,Chat,2025-06-08 09:23:26,2025-06-08 12:40:26,2025-06-10 13:40:26,N,4
TCKT00718,Agent_4,CUST1187,Feature Request,Email,2025-02-11 22:28:17,2025-02-12 02:20:17,2025-02-12 18:20:17,N,5
TCKT00719,Agent_9,CUST3450,Bug Report,Phone,2025-03-24 02:13:49,2025-03-24 02:33:49,2025-03-25 19:33:49,Y,2
TCKT00720,Agent_8,CUST9269,Login Issue,Email,2025-02-13 16:14:21,2025-02-13 16:36:21,2025-02-15 19:36:21,N,3
TCKT00721,Agent_3,CUST3165,Bug Report,Email,2025-04-24 02:48:52,2025-04-24 06:19:52,2025-04-26 09:19:52,N,5
TCKT00722,Agent_9,CUST7540,Bug Report,Email,2025-03-04 22:07:02,2025-03-05 01:27:02,2025-03-05 08:27:02,N,5
TCKT00723,Agent_3,CUST8879,Account Suspension,Email,2025-02-16 22:59:27,2025-02-17 01:00:27,2025-02-17 18:00:27,N,4
TCKT00724,Agent_9,CUST9589,Payment Failure,Email,2025-03-03 18:11:24,2025-03-03 21:07:24,2025-03-04 23:07:24,Y,3
TCKT00725,Agent_6,CUST2467,Login Issue,Phone,2025-04-30 00:05:42,2025-04-30 03:33:42,2025-05-02 11:33:42,N,4
TCKT00726,Agent_4,CUST6254,Bug Report,Phone,2025-02-11 00:43:17,2025-02-11 02:26:17,2025-02-12 23:26:17,Y,3
TCKT00727,Agent_10,CUST8245,Account Suspension,Email,2025-04-02 06:37:03,2025-04-02 07:30:03,2025-04-04 04:30:03,N,1
TCKT00728,Agent_4,CUST7124,Payment Failure,Phone,2025-01-09 08:04:20,2025-01-09 11:43:20,2025-01-10 17:43:20,Y,1
TCKT00729,Agent_4,CUST3419,Bug Report,Email,2025-01-21 20:54:28,2025-01-22 00:13:28,2025-01-22 07:13:28,N,1
TCKT00730,Agent_8,CUST1372,Bug Report,Email,2025-03-07 06:17:24,2025-03-07 07:45:24,2025-03-09 17:45:24,Y,2
TCKT00731,Agent_5,CUST9991,Feature Request,Phone,2025-04-23 17:39:50,2025-04-23 20:08:50,2025-04-26 15:08:50,Y,1
TCKT00732,Agent_1,CUST5185,Payment Failure,Email,2025-02-27 05:48:48,2025-02-27 07:34:48,2025-03-02 03:34:48,N,2
TCKT00733,Agent_1,CUST8617,Login Issue,Email,2025-04-26 03:23:55,2025-04-26 06:55:55,2025-04-27 17:55:55,N,3
TCKT00734,Agent_2,CUST1312,Bug Report,Phone,2025-05-09 21:25:41,2025-05-10 00:24:41,2025-05-11 23:24:41,N,2
TCKT00735,Agent_2,CUST6168,Feature Request,Phone,2025-06-08 22:14:49,2025-06-09 00:01:49,2025-06-11 18:01:49,Y,2
TCKT00736,Agent_8,CUST1352,Login Issue,Email,2025-01-18 09:53:40,2025-01-18 10:53:40,2025-01-21 03:53:40,N,3
TCKT00737,Agent_3,CUST1301,Bug Report,Phone,2025-04-14 03:22:32,2025-04-14 05:37:32,2025-04-16 08:37:32,N,3
TCKT00738,Agent_4,CUST9212,Bug Report,Email,2025-04-05 03:05:27,2025-04-05 05:55:27,2025-04-06 20:55:27,N,4
TCKT00739,Agent_9,CUST5590,Payment Failure,Email,2025-02-12 01:23:47,2025-02-12 05:20:47,2025-02-12 09:20:47,N,4
TCKT00740,Agent_2,CUST7262,Account Suspension,Phone,2025-03-04 11:18:56,2025-03-04 14:16:56,2025-03-05 08:16:56,Y,4
TCKT00741,Agent_7,CUST6118,Account Suspension,Chat,2025-04-01 00:26:26,2025-04-01 01:37:26,2025-04-01 21:37:26,N,5
TCKT00742,Agent_3,CUST9869,Payment Failure,Email,2025-05-26 12:18:33,2025-05-26 13:01:33,2025-05-27 16:01:33,N,5
TCKT00743,Agent_3,CUST3589,Bug Report,Email,2024-12-15 16:45:36,2024-12-15 17:29:36,2024-12-18 01:29:36,Y,2
TCKT00744,Agent_1,CUST6221,Feature Request,Chat,2025-02-12 15:01:41,2025-02-12 16:32:41,2025-02-13 11:32:41,N,4
TCKT00745,Agent_3,CUST4079,Login Issue,Email,2025-02-09 07:58:59,2025-02-09 11:18:59,2025-02-10 23:18:59,Y,1
TCKT00746,Agent_10,CUST4783,Account Suspension,Email,2025-01-25 10:23:26,2025-01-25 13:48:26,2025-01-27 00:48:26,Y,1
TCKT00747,Agent_8,CUST3196,Account Suspension,Phone,2025-03-09 02:17:32,2025-03-09 03:58:32,2025-03-09 14:58:32,N,3
TCKT00748,Agent_8,CUST8763,Payment Failure,Email,2025-05-17 04:46:11,2025-05-17 05:43:11,2025-05-19 07:43:11,Y,2
TCKT00749,Agent_1,CUST5421,Feature Request,Email,2025-04-07 05:47:35,2025-04-07 06:05:35,2025-04-09 11:05:35,Y,2
TCKT00750,Agent_8,CUST9027,Bug Report,Chat,2025-04-12 10:06:58,2025-04-12 10:32:58,2025-04-13 09:32:58,Y,4
TCKT00751,Agent_10,CUST7232,Bug Report,Chat,2025-04-21 18:01:03,2025-04-21 19:54:03,2025-04-22 01:54:03,Y,5
TCKT00752,Agent_8,CUST1694,Payment Failure,Phone,2025-02-16 04:39:30,2025-02-16 05:16:30,2025-02-18 15:16:30,N,1
TCKT00753,Agent_9,CUST1807,Payment Failure,Chat,2025-03-15 21:52:13,2025-03-16 00:24:13,2025-03-18 02:24:13,N,4
TCKT00754,Agent_5,CUST8558,Payment Failure,Chat,2025-03-11 09:44:25,2025-03-11 13:40:25,2025-03-13 04:40:25,N,5
TCKT00755,Agent_3,CUST8595,Feature Request,Email,2025-03-11 11:28:56,2025-03-11 11:51:56,2025-03-14 06:51:56,Y,2
TCKT00756,Agent_3,CUST7440,Feature Request,Chat,2025-04-25 19:31:10,2025-04-25 23:00:10,2025-04-28 21:00:10,N,1
TCKT00757,Agent_10,CUST4308,Feature Request,Email,2025-01-26 02:47:20,2025-01-26 03:42:20,2025-01-28 14:42:20,N,3
TCKT00758,Agent_2,CUST2494,Login Issue,Phone,2025-03-24 21:06:42,2025-03-25 00:13:42,2025-03-25 21:13:42,N,3
TCKT00759,Agent_7,CUST9383,Account Suspension,Email,2025-03-17 12:04:32,2025-03-17 12:35:32,2025-03-20 08:35:32,N,5
TCKT00760,Agent_3,CUST6491,Account Suspension,Phone,2025-05-18 17:56:36,2025-05-18 19:43:36,2025-05-19 01:43:36,Y,2
TCKT00761,Agent_3,CUST1840,Feature Request,Chat,2025-06-08 14:40:31,2025-06-08 18:32:31,2025-06-09 13:32:31,N,4
TCKT00762,Agent_2,CUST3155,Payment Failure,Email,2025-05-19 04:36:45,2025-05-19 05:59:45,2025-05-20 05:59:45,N,1
TCKT00763,Agent_8,CUST9904,Login Issue,Phone,2025-05-07 12:41:50,2025-05-07 14:48:50,2025-05-10 06:48:50,N,2
TCKT00764,Agent_8,CUST7719,Feature Request,Email,2025-01-17 13:41:15,2025-01-17 14:46:15,2025-01-20 03:46:15,Y,2
TCKT00765,Agent_5,CUST4401,Login Issue,Email,2025-04-22 13:20:07,2025-04-22 17:15:07,2025-04-25 16:15:07,Y,1
TCKT00766,Agent_1,CUST3381,Login Issue,Phone,2025-01-01 02:02:39,2025-01-01 04:59:39,2025-01-03 01:59:39,N,3
